# timestamp tx ty tz qx qy qz qw
1631622089.213188886642 0.178784318058 0.302855152430 -0.670845603976 0.017833530880 0.000191900235 0.013660295059 0.999747616419
1631622089.313195466995 0.173824989913 0.296122956331 -0.684394715988 0.019134791998 -0.001623333164 0.017083829307 0.999669601215
1631622089.413390398026 0.168217509987 0.292032861458 -0.695196999988 0.020171635158 -0.002941059923 0.019561486336 0.999600782940
1631622089.513459682465 0.162257752116 0.283867377187 -0.707795883979 0.020516792010 -0.004077471943 0.022028620136 0.999538432281
1631622089.613591670990 0.155669723283 0.276922941507 -0.721188033803 0.020419068606 -0.005071477218 0.023803813625 0.999495175851
1631622089.713868618011 0.149571938101 0.270518982045 -0.732373647278 0.020039207419 -0.005441846601 0.024899503026 0.999474218353
1631622089.813954353333 0.137567165378 0.263197618032 -0.749689270712 0.018566440504 -0.006251194363 0.025897783422 0.999472556407
1631622089.914086103439 0.131895038442 0.253853416705 -0.760481924120 0.016859517929 -0.005766595067 0.026597455356 0.999487353487
1631622090.014251708984 0.121566524863 0.246416882204 -0.779047834440 0.014291175237 -0.005891063368 0.026766571048 0.999522140905
1631622090.114319324493 0.113666482550 0.239190098396 -0.796809957466 0.011001211754 -0.005409724828 0.025913185872 0.999588983811
1631622090.214416027069 0.105531987616 0.235857418067 -0.817084946451 0.007225135162 -0.004967942581 0.023557420246 0.999684002763
1631622090.314671516418 0.100618509036 0.228786985779 -0.834776431470 0.003421260042 -0.004049685262 0.020514604824 0.999775476858
1631622090.414881467819 0.093632801702 0.225664580954 -0.857515742972 -0.001050192230 -0.003612817609 0.016222430102 0.999861315212
1631622090.515016555786 0.089439163403 0.231165122888 -0.880180894454 -0.004909503780 -0.003225296816 0.009142951652 0.999940939548
1631622090.615070581436 0.090072320547 0.236197058875 -0.894668363771 -0.008574939962 -0.001988345850 0.000646407785 0.999961040213
1631622090.715343236923 0.085381862283 0.230438767158 -0.923635887994 -0.011265058157 -0.003016224438 -0.007738419268 0.999902052229
1631622090.815469026566 0.093323445293 0.238543459251 -0.937582083541 -0.012907486039 -0.002376467691 -0.018802459777 0.999737070565
1631622090.915591478348 0.095575756624 0.242796051353 -0.961119012362 -0.013742374074 -0.003434307218 -0.029504908524 0.999464266263
1631622091.015650987625 0.100047421087 0.248140549333 -0.980891967697 -0.013246120924 -0.004308314672 -0.040208661992 0.999094217896
1631622091.115876197815 0.108846248574 0.258555645945 -1.001810522026 -0.011771555146 -0.005079512020 -0.051372640028 0.998597264508
1631622091.216017484665 0.121939692850 0.265592790911 -1.016262929271 -0.009186296990 -0.005074853337 -0.062012072598 0.998020222950
1631622091.316123723984 0.132681788852 0.268862785983 -1.038396570708 -0.005493301550 -0.006254490321 -0.072352884230 0.997344353513
1631622091.416258811951 0.149448278413 0.278360889045 -1.049115402616 -0.000909750845 -0.006289363603 -0.082843254062 0.996542313297
1631622091.516485452652 0.169559488000 0.283819120853 -1.053428915513 0.005162942711 -0.005686889509 -0.091857938683 0.995742468796
1631622091.616638422012 0.180957973422 0.291211563938 -1.067536050504 0.011836605260 -0.006629637786 -0.100021969034 0.994892682550
1631622091.716637849808 0.192462703356 0.298740567146 -1.080100909584 0.018664275951 -0.007347412544 -0.106845090077 0.994073257016
1631622091.816979408264 0.209567776420 0.302575937446 -1.081141253633 0.026596096071 -0.006839588256 -0.111665894738 0.993366202344
1631622091.917099952698 0.220453555612 0.306477498521 -1.087044837131 0.033933371826 -0.006986239653 -0.114695044091 0.992796321821
1631622092.017474889755 0.234435105334 0.308076847615 -1.082960746352 0.040891063287 -0.005535095417 -0.116203193136 0.992367815227
1631622092.117297172546 0.241299787300 0.313254992111 -1.085838157992 0.046417473966 -0.005002165902 -0.115703326145 0.992185925581
1631622092.217752933502 0.249807643198 0.316427654063 -1.081465914313 0.051729268367 -0.003495006216 -0.113972169464 0.992130045894
1631622092.317698001862 0.255736523154 0.316458545940 -1.077368269046 0.055733454267 -0.001890489235 -0.110495148886 0.992310892347
1631622092.417836904526 0.263136674678 0.312688555620 -1.066038775282 0.059297261127 0.000693464060 -0.105514542095 0.992647989452
1631622092.517904043198 0.265360768147 0.320556121573 -1.062747118500 0.060966415200 0.002114592001 -0.100981128208 0.993016366085
1631622092.618337869644 0.266855340280 0.320863518854 -1.056284503758 0.061048282251 0.004157852756 -0.095068064066 0.993588471509
1631622092.714935064316 0.266880933870 0.322295470618 -1.050353143094 0.059985930225 0.006248078921 -0.088464490000 0.994251954749
1631622092.815096616745 0.267506032929 0.321821363254 -1.040886761750 0.057997054965 0.008876992483 -0.081219705368 0.994967978784
1631622092.915103197098 0.268177916222 0.313292227782 -1.029118181167 0.055035216015 0.011950850980 -0.072546201006 0.995773992657
1631622093.015398263931 0.269626149946 0.318924974955 -1.021358724088 0.050723722073 0.014594573441 -0.064955009096 0.996491600045
1631622093.115472793579 0.264235225860 0.322210152325 -1.022930253095 0.045425819303 0.016062078429 -0.056602502974 0.997233780139
1631622093.215628147125 0.259435040148 0.320375279604 -1.023290826631 0.039565101812 0.017830349319 -0.047590317084 0.997924032491
1631622093.315923929214 0.255778190620 0.321565141236 -1.022985327837 0.033183210723 0.019712062246 -0.038735703280 0.998504053498
1631622093.416021347046 0.253208625950 0.319187446482 -1.019272311224 0.026868169991 0.021976007581 -0.029586200128 0.998959585219
1631622093.516048669815 0.248244234711 0.323345543956 -1.022512921638 0.020232560690 0.023251480877 -0.021405448933 0.999295833469
1631622093.616251707077 0.244032609705 0.324913467153 -1.027423382865 0.013862195321 0.024329969147 -0.014236084394 0.999506610208
1631622093.719872713089 0.238383699008 0.326588389489 -1.034823405139 0.007730272291 0.024962825770 -0.007482945851 0.999630546056
1631622093.820056676865 0.234861613477 0.327796153928 -1.042776582211 0.002518017829 0.025412118092 -0.001688393412 0.999672473007
1631622093.920324087143 0.232286330496 0.331311444517 -1.055026330204 -0.002551470210 0.025265540218 0.001204215371 0.999676752810
1631622094.020408391953 0.234714912214 0.333460150980 -1.060950932816 -0.006246601538 0.025587767417 0.003093023465 0.999648198653
1631622094.120561122894 0.231594233218 0.338874416171 -1.077277732274 -0.009166770341 0.024059206508 0.004777320234 0.999656988909
1631622094.220678567886 0.233458140258 0.341919041338 -1.087830998626 -0.010669691212 0.022946613661 0.006278705770 0.999659923408
1631622094.320561647415 0.233109925593 0.352011153338 -1.105097303289 -0.011786760971 0.020467589417 0.004794250152 0.999709428848
1631622094.420795679092 0.235266079763 0.357850951388 -1.121810310520 -0.012081053230 0.017452277521 0.001385861753 0.999773647761
1631622094.521101236343 0.236881079850 0.371558382567 -1.139358340809 -0.011041271885 0.013378838148 -0.003920626191 0.999841776111
1631622094.621173143387 0.244564350758 0.379747393202 -1.152510870233 -0.008646994968 0.009398250793 -0.011247804477 0.999855136384
1631622094.721691846848 0.250033976866 0.385916019697 -1.166030866559 -0.005134645285 0.004540788282 -0.019753338031 0.999781362536
1631622094.821860551834 0.254840757082 0.399496727856 -1.179620704253 -0.000482715132 -0.001072264913 -0.028070138046 0.999605249076
1631622094.921779394150 0.257041091100 0.407066156757 -1.191535325471 0.005076446698 -0.006643235541 -0.035193353337 0.999345519249
1631622095.021870851517 0.261419981176 0.417702564005 -1.196996954465 0.011090621861 -0.011129884442 -0.043282986452 0.998939225741
1631622095.122179031372 0.262291233789 0.425245231044 -1.211127280629 0.016857742269 -0.016303541028 -0.050219536824 0.998462697146
1631622095.222215414047 0.264519057835 0.433433864470 -1.218051884977 0.023056844433 -0.020310350915 -0.056430509342 0.997933395660
1631622095.322374105453 0.266161657498 0.436713653600 -1.223464667454 0.029153820175 -0.023678508107 -0.061006514182 0.997430199405
1631622095.422604560852 0.266907334667 0.442344249464 -1.226774644412 0.035274546978 -0.026340700148 -0.064913502378 0.996918920017
1631622095.522478342056 0.266200286849 0.444288345658 -1.227921988720 0.041039022412 -0.028187463910 -0.067326218058 0.996487573589
1631622095.619241714478 0.265424877324 0.447909528322 -1.226667325145 0.046109527928 -0.029075771754 -0.069247807989 0.996108499020
1631622095.723350763321 0.263514355903 0.449186022421 -1.226458265870 0.050175903730 -0.029419499592 -0.070168152304 0.995837377436
1631622095.819585561752 0.259366746910 0.448211281388 -1.226961941007 0.053191932917 -0.029222724393 -0.070227903082 0.995682383626
1631622095.919629573822 0.256204504184 0.449623475526 -1.223102267628 0.055341206070 -0.027785087252 -0.070115852875 0.995614301328
1631622096.021790981293 0.251551258350 0.448620519030 -1.218027251636 0.056179124648 -0.025548071742 -0.069210916967 0.995690646458
1631622096.120037794113 0.244252851509 0.444847711042 -1.217385295764 0.056009028762 -0.023174653587 -0.067573134859 0.995870834426
1631622096.220075607300 0.238504423578 0.438098782207 -1.215571032403 0.054635714612 -0.019884863656 -0.065461258751 0.996159348906
1631622096.320191144943 0.231354766692 0.431798240209 -1.213031555399 0.052594394413 -0.016052325192 -0.063429998026 0.996469807288
1631622096.420473575592 0.224330090840 0.429913708825 -1.212347032060 0.049396319096 -0.011952890768 -0.061270733838 0.996826224787
1631622096.520663261414 0.216663750073 0.420679556588 -1.211336089707 0.045595286562 -0.007308726885 -0.057331311756 0.997286555116
1631622096.624468088150 0.209549343960 0.414972628340 -1.211187209177 0.041593899891 -0.002590912597 -0.053140988273 0.997716969390
1631622096.724196910858 0.201834393263 0.408736392653 -1.210903471138 0.037493804284 0.002297714704 -0.048248254307 0.998128788056
1631622096.821148157120 0.193487567668 0.404157861870 -1.218653070112 0.032730276383 0.006442421727 -0.042721762140 0.998530025401
1631622096.923903942108 0.186220809162 0.392206604542 -1.223488258187 0.028207573228 0.011024749651 -0.035959572952 0.998894345432
1631622097.021356821060 0.181890081963 0.386701290713 -1.227701280861 0.023780116470 0.015564595378 -0.030827867815 0.999120691315
1631622097.121394157410 0.178252195057 0.382119106941 -1.235402112444 0.019180510242 0.019574156955 -0.026785049928 0.999265625162
1631622097.221532583237 0.171010189251 0.379264062591 -1.253481151078 0.014952805503 0.021723167209 -0.023632244077 0.999372934628
1631622097.321669578552 0.171585233269 0.377777943823 -1.262697323337 0.011151997854 0.024708820615 -0.023841623972 0.999348223908
1631622097.421903610229 0.177658245652 0.378921757695 -1.270197321496 0.007816101718 0.027195466172 -0.027071756826 0.999232992554
1631622097.522055864334 0.179976462120 0.374812743938 -1.287768541939 0.006179681052 0.027053388898 -0.030068213319 0.999162614518
1631622097.622221708298 0.187733303787 0.372749042719 -1.304511916842 0.005834807928 0.025865300287 -0.036304964958 0.998988978760
1631622097.722365856171 0.197583960724 0.370721990453 -1.322726749752 0.006719612399 0.023159278047 -0.045467769504 0.998674756369
1631622097.822472333908 0.209604152293 0.378025444330 -1.341721603699 0.009370367799 0.019189962140 -0.055897574105 0.998208151731
1631622097.922608137131 0.229748901584 0.378814132484 -1.354195976586 0.013702947552 0.015737845051 -0.067469969013 0.997503128996
1631622098.025430679321 0.241671189744 0.373517763059 -1.375476310183 0.017912294028 0.010494415609 -0.079301533791 0.996634537125
1631622098.123244047165 0.261819854544 0.380221468933 -1.387906429613 0.022451683375 0.006215126055 -0.091168782169 0.995562968654
1631622098.223111152649 0.274172458912 0.385461258792 -1.407954966702 0.027241145156 0.000778260766 -0.100425883497 0.994571233012
1631622098.327067852020 0.287393393373 0.386038228170 -1.419397506716 0.031731413168 -0.003057384505 -0.107557607179 0.993687584761
1631622098.427058458328 0.301718988178 0.381754163570 -1.429880920288 0.035219846074 -0.005980248799 -0.112993224262 0.992953233002
1631622098.733940601349 0.334822958790 0.376304383525 -1.459792589041 0.039815757048 -0.011667524394 -0.123208464572 0.991512901426
1631622098.824822902679 0.343186790503 0.380315364170 -1.466029087460 0.039029434783 -0.012186100120 -0.125176605329 0.991291377645
1631622098.924170017242 0.345432192942 0.379409409209 -1.477212859289 0.037197434764 -0.012962351540 -0.125538118466 0.991306249125
1631622099.224601745605 0.354320925912 0.381797287173 -1.488344874473 0.028883876404 -0.010414184130 -0.124968664013 0.991685341945
1631622099.324523925781 0.355345182511 0.379959106405 -1.491850470816 0.024837289428 -0.008928916105 -0.123166623597 0.992034852589
1631622099.425009012222 0.351667092076 0.380689425409 -1.498457853134 0.020572077758 -0.007856025689 -0.120286848343 0.992494825290
1631622099.528462171555 0.350432070929 0.380418903952 -1.499017407682 0.016411284996 -0.005884598661 -0.116193129577 0.993073553523
1631622099.628718614578 0.345739404142 0.379952571144 -1.501651614183 0.012499155390 -0.004295604943 -0.110973027635 0.993735491053
1631622099.728811979294 0.341313812790 0.380205937688 -1.502214552247 0.008715065945 -0.002460279119 -0.104794831473 0.994452605608
1631622099.828787565231 0.334426811197 0.378388989005 -1.502216828630 0.005676910677 -0.000826024844 -0.097423959801 0.995226418208
1631622099.929212808609 0.326872307157 0.377960612909 -1.501121209275 0.002871785850 0.000742889983 -0.089546642148 0.995978196099
1631622100.028778553009 0.320613169821 0.379565243192 -1.498776555285 0.000412309833 0.002438520919 -0.081832746732 0.996642991328
1631622100.129386663437 0.312290961322 0.381040000561 -1.499362530854 -0.001657311980 0.003715863451 -0.074474369296 0.997214608689
1631622100.229566335678 0.304868780772 0.382086630020 -1.497038206656 -0.003009655422 0.005351670930 -0.067444840843 0.997704089064
1631622100.329592943192 0.299015562092 0.385353733120 -1.496284886728 -0.004071094233 0.007005207588 -0.062104780035 0.998036719894
1631622100.429916620255 0.294130061538 0.388559331826 -1.498236451962 -0.005017154553 0.008651157473 -0.058419769940 0.998241979246
1631622100.526486635208 0.291273484583 0.388524171046 -1.498799776195 -0.005090103943 0.010670566104 -0.054829530639 0.998425699249
1631622100.626540184021 0.291511281624 0.388545024657 -1.496566114025 -0.004659607607 0.013355841358 -0.051219176603 0.998587213942
1631622100.726804971695 0.290090324596 0.387830672236 -1.498952732747 -0.003857583256 0.015605825936 -0.047277511428 0.998752388887
1631622100.826918363571 0.291527378647 0.390508492869 -1.504100067182 -0.003334223267 0.017709143886 -0.044294209632 0.998855952255
1631622100.930300235748 0.295072371750 0.395468505843 -1.508461465920 -0.002662841349 0.019832369809 -0.042680016021 0.998888346524
1631622101.031604766846 0.300360569743 0.399374242860 -1.513490499522 -0.001722092401 0.021590578268 -0.042206163529 0.998874096051
1631622101.127380609512 0.309094526185 0.401432944352 -1.517798459482 -0.000859115516 0.022846899988 -0.043062008775 0.998810741387
1631622101.227572202682 0.315623384370 0.404482688816 -1.524526994506 0.000150327003 0.022857876307 -0.044980873743 0.998726282246
1631622101.327590465546 0.325613409264 0.406964214567 -1.532094427940 0.001451356217 0.022203865474 -0.047612819879 0.998617992602
1631622101.528427839279 0.342819966164 0.408215523684 -1.547136451263 0.004577529957 0.019362866051 -0.054776876126 0.998300384701
1631622101.628026962280 0.351068892201 0.409714393221 -1.555936205054 0.006070075898 0.017328633489 -0.058275029790 0.998131727400
1631622101.728391408920 0.360124118968 0.409130162075 -1.563189539465 0.007443011406 0.015379986228 -0.061346108496 0.997970325996
1631622101.828638553619 0.368365114601 0.405386172601 -1.571929937095 0.008499556318 0.013414759339 -0.063994092640 0.997823940579
1631622101.932154655457 0.376850292289 0.405133481062 -1.582607736695 0.009114584804 0.011349267991 -0.067026870829 0.997645010488
1631622102.032109260559 0.384874269644 0.407721649606 -1.592529584350 0.009171647981 0.009516456047 -0.069961782860 0.997462131461
1631622102.132283687592 0.391015808078 0.407919636116 -1.603727999073 0.009334062496 0.007520579700 -0.072412975430 0.997302712399
1631622102.232346057892 0.395924775523 0.405894647347 -1.614335477004 0.009269914374 0.005728846503 -0.074151711106 0.997187435726
